subject,question,answer_a,answer_b,answer_c,answer_d,answer,hint
Transfer of Property,Which item would most likely be short rated in escrow?:,Interest,Trust deed,Real estate taxes,Insurance,d,"Answer: D. Taxes and interest in an assumption are usually prorated in escrow. If the seller's insurance is taken over by the buyer, the seller will be credited proportionately (pro rata) for the portion of the premium the buyer is debited for. When the buyer gets new insurance, the seller's policy will be canceled and the premium returned to the seller by the insurance company short-rated on a uniform schedule approved by the insurance commissioner."
Transfer of Property,"A property is deeded to ""John Jones, et ux."" The Latin phrase et ux means:",amount over and above.,and others.,without recourse.,and wife.,d,"Answer: D. Et ux, a Latin abbreviation for Et Uxor, means and wife."
Transfer of Property,"A deed was given by ""A"" to ""B"" with oral instructions not to record the deed until ""A's"" death. The deed was:",voidable.,illegal.,valid.,void.,c,"Answer: C. Recording is not a requirement for a valid deed. To effectively convey title with a deed, there must be (1) Delivery with the intention to convey and (2) Acceptance by the grantee."
Transfer of Property,What would never appear as a debit to the buyer on a closing statement?:,Tax prorations,FHA discount points on an FHA loan,Interest on an assumed loan,Insurance prorations,c,"Answer: C. Interest payments are paid in arrears, that is, the payments are made to the lender only for the period during which the borrower had full use of the funds. Therefore, when a loan is taken over by the buyer, let's say in the middle of the interest-paying period, one half would be owed by the seller and the remaining one half by the buyer. Since the buyer will be obligated to pay the lender at the end of the scheduled payment period, and for the whole amount even though he owes only for one half of it, the debit made to the seller in escrow will therefore be credited to the buyer. Discount points on a new FHA loan would likely be a debit on the buyer's closing statement. Prepaid insurance premiums could be prorated and would be a debit to the buyer. Tax prorations could go either way."
Transfer of Property,The requisites of a grant deed differ from those of a land contract in which way?:,Designation of price,Warranties to purchaser,All of these,Signature of principals,c,Answer: C. A grant deed carries a warranty to the purchaser; a land contract does not. The grant deed requires the signature of the grantor only; a land contract requires the signature of the vendor and the vendee. A grant deed does not require a designation of the price; a land contract does.
Transfer of Property,"A man owns a property free and clear valued at $660,000 with a book value of $440,000. If he exchanges for another property, also free and clear, valued at $730,000 and pays no boot, the book value of the second property will be:","$730,000.00",Cannot be determined with the facts given,"$440,000.00","$660,000.00",c,"Answer: C. In an exchange, if a party pays no boot, the basis in the property acquired is the same as in the property traded away. Both parties keep the basis they started with if no boot is given by either side."
Transfer of Property,"If a seller received a check from escrow in the amount of $111,561.30 and escrow had deducted a commission of 6% of the selling price and other expenses of $1,210.50, the gross selling price was:","$111,277.80.","$110,067.30.","$111,561.30.","$119,970.00.",d,"Answer: D. $111,561.30 + $1,210.50 = $112,771.80 (100% – Commission %) × GSP = NET (EEC) (Everything except commission) (1.00 – 0.06) × GSP = $112,771.80"
Transfer of Property,"In making a title search, a title company would most likely search the records of:",the Federal Land Office.,all of these.,the county clerk.,the county recorder's office.,b,"Answer: B. Since the policy of title insurance affords protection against matters of record, the title company would search all public records, not only the county recorder's office."
Transfer of Property,What is NOT a method for providing for depreciation?:,Sinking fund,Obsolescence,Straight-line,Sum-of-the-years' digits,b,"Answer: B. Straight-line, sinking fund, and sum-of-the-years' digits are all accepted methods of providing for depreciation. Obsolescence is not a method, but a type of depreciation."
Transfer of Property,What would make a deed void?:,Signature of grantor is spelled differently from the typed spelling on the deed,Made to a fictitious grantee,Grantee is not named but is sufficiently described,Grantor is set forth and has signed under a name not his own,b,"Answer: B. A deed made to a fictitious person, one that does not exist, is void. The other choices are acceptable."
Transfer of Property,"A man purchased a lot for $100,000 cash. In order to construct a building valued at $500,000, he took out a loan of $400,000 at 11% per annum and put down $100,000 in cash. For income tax purposes, what amount could he depreciate over the life of the building?:","$100,000","$500,000","$600,000","$400,000",b,"Answer: B. $500,000 building cost is the depreciable asset regardless of the amount financed."
Transfer of Property,"The first installment of real property taxes had been paid by the seller for the current fiscal year. Property taxes for the current fiscal year amounted to $1,200. If escrow closed on February 1, what amount of prorated taxes would the seller be required to pay?:",$200,$600,"$1,200",$100,d,"Answer: D. The date of the item (DI) is January 1. The close of escrow (COE) is February 1. Since the DI is short of COE, the seller owes for this one month. One month's taxes would be $100."
Transfer of Property,"Carson acquired title to several properties before his arrest. While in prison, he wanted to convey one property to his son and sell another. How would being in prison affect his ability to convey?:",His conveyance must be approved by an officer of the Department of Corrections.,He must first get permission from the California Adult Authority.,He can dispose of his property as he pleases.,It would be hard to acquire title insurance.,c,Answer: C. A prisoner is not automatically deprived of his civil rights (including his right to contract or deed his property) unless he has been sentenced to death or to life in prison.
Transfer of Property,"During escrow, if an unresolved dispute should arise between the seller and buyer preventing the close of escrow, the escrow holder may legally:",act as a neutral arbitrator.,sue for specific performance.,enter court action with buyer and seller in an action of interpleader.,rescind the transaction and return all monies to both parties.,c,"Answer: C. The escrow holder is really only a stakeholder, not legally concerned with controversies between the parties, and is entitled to enjoin such parties in an action of interpleader to require them to litigate controversies between themselves."
Transfer of Property,An ALTA extended coverage policy of title insurance would:,protect a lessee who moved onto the property after the date of issuance of title insurance.,cover encroachments after the date of issuance.,be limited to stated conditions and title as of the date of issuance.,cover easements created during the term of the policy.,c,Answer: C. A policy of title insurance is a contract to indemnify against loss through defects in the title or against liens or encumbrances that may affect the title at the time the policy is issued.
Transfer of Property,In California a buyer of real property is most likely to seek title protection through:,abstract of title.,policy of title insurance.,certificate of title.,recording of title.,b,Answer: B. In California title protection against future claims is through a policy of title insurance. Recording of a deed gives protection against past claims against title. The certificate of title and the abstract of title are ancient forerunners of the title insurance policy.
Transfer of Property,A homeowner may take advantage of an exclusion from capital gains on the sale of her principal residence:,only if she reinvests the proceeds into a new personal residence within a twoyear period.,if the homeowner is over 55 years of age.,never.,if she has lived there two out of the last five years.,d,"Answer: D. A homeowner may take advantage of an exclusion from capital gains on the sale of her personal residence multiple times, as long as they meet this current IRS criteria."
Transfer of Property,A deed is void at its inception if:,the grantee takes title under an assumed name.,the grantor is legally incompetent.,the grantee is a minor.,none of these are true.,b,"Answer: B. There are six essential elements to a valid deed. One essential element is a competent grantor. If the grantor has been declared by a court to be incompetent, then a deed is void at its inception. Whether the grantee is a minor or whether the grantee takes title under an assumed name do not make a deed void at inception."
Transfer of Property,"In the absence of a special agreement to the contrary, a trust deed normally having highest priority is one that was:",executed and delivered first.,executed first.,a construction mortgage.,recorded first.,d,"Answer: D. Generally, recording establishes the priority of a trust deed. ""First to record is first in right."" An exception would result from the existence of a subordination clause. Other exceptions may exist in relation to mechanics' liens and judgment liens."
Transfer of Property,"A buyer purchased a property using a recorded conditional sales contract and later defaulted on the payments. If a quitclaim deed was used to clear the cloud on title, it would be executed by:",both buyer and seller.,the seller,none of these.,the buyer.,d,Answer: D. This quitclaim deed would be executed by the buyer.
Transfer of Property,How much boot is necessary to effect the following exchange: NE 1/4 of the NE 1/4 of Section 9 at $800 per acre for the S 1/2 of the NE ¼ of Section 2 at $500 per acre. (Both parcels are owned free and clear.):,"$8,000","$24,000","$18,000","$40,000",a,"Answer: A. NE 1/4 of the NE 1/4 of Section 9 = 40 acres × $800/acre = $32,000 S 1/2 of the NE 1/4 of Section 2 = 80 acres × $500/acre = $40,000 $40,000 – $32,000 = $8,000 boot"
Transfer of Property,"An escrow closing statement that refers to ""recurring costs"" could be describing:",escrow charges.,title insurance.,impound accounts for taxes and insurance.,deed transfer taxes.,c,"Answer: C. The term recurring costs describes the expenses that the buyer can expect year after year. These include property taxes and fire insurance, which are frequently impounded by the lender."
Transfer of Property,"Ms. Johnson owns two personal residences. If she sells one residence, under what circumstances could she defer her gain?:",She could defer her gain if she sold either residence.,She could defer her gain only if the property sold was her principle residence.,She must sell both residences to defer the gain.,She could defer her gain on the residence of greater value.,b,Answer: B. The residence for deferring income tax on capital gain applies only to a person's one principal residence.
Transfer of Property,What best defines adjusted basis of a property for income tax purposes?:,Acquisition cost plus capital improvements plus depreciation,Acquisition cost plus capital improvements,Acquisition cost plus capital improvements minus depreciation,Acquisition cost,c,Answer: C. The most complete and accurate statement for adjusted basis is acquisition cost plus capital improvements minus depreciation.
Transfer of Property,"For federal income tax purposes, a taxpayer could adjust the cost basis of the personal residence on income tax records for which item?:",The addition of a concrete patio,Interest on a loan,Depreciation,Fire insurance premiums paid,a,Answer: A. Cost basis is the same as tax basis. The addition of a capital improvement would constitute an increase to cost basis.
Transfer of Property,Seizure of property for payment of money before judgment is known as a(n):,attachment.,writ of execution.,lis pendens.,condemnation.,a,"Answer: A. An attachment is a legal seizure prior to a court action. The instrument employed is a writ of attachment. A lis pendens effectively puts a ""hold"" on property, but it is not a seizure"
Transfer of Property,For federal income tax purposes a property owner can deduct all of these expenses in computing annual net income EXCEPT:,the manager's salary.,interest paid on a mortgage.,depreciation.,a wooden fence.,d,"Answer: D. nterest, depreciation, and manager's salary (an operating expense) are all allowable deductions for income tax purposes."
Transfer of Property,An escrow can be terminated by:,an attorney-in-fact acting for one of the principals.,mutual consent of the parties.,revocation by the broker.,incapacity or death of either party.,b,"Answer: B. An escrow may be terminated by mutual consent of the parties. An escrow may not be terminated unilaterally by incapacity or death of either party, an attorney-in-fact acting for one of the parties, or revocation by the broker."
Transfer of Property,The trustee will deliver to the trustor a:,reconveyance deed.,quitclaim deed.,grant deed.,trustee's deed.,a,"Answer: A. In a deed of trust arrangement, the trustor is the owner-borrower who has placed bare legal title in trust with a third neutral party called the trustee. When the debt to the lender (beneficiary) is satisfied, the trustee reconveys the title back to the trustor by using a reconveyance deed. A trustee's deed would be used in case of foreclosure and would not be delivered to the trustor."
Transfer of Property,"Unless otherwise specifically stated, a grant deed presumes to convey:",an estate for years.,a fee simple defeasible estate.,in fee simple.,a life estate.,c,"Answer: C. While a fee simple defeasible and a life estate can be transferred by a grant deed, they must be specified. An estate for years is transferred by a lease. A fee simple (absolute) is one that is not qualified, and is presumed if nothing else is specified."
Transfer of Property,"A deed made and delivered, but not recorded, is:",valid as between the parties and invalid as to subsequent recorded interests without notice.,invalid as between the parties.,valid as between the parties and valid as to subsequent recorded interests.,invalid as between the parties and valid as to third parties with constructive notice.,a,"Answer: A. Recording a deed gives constructive notice to the world of the contents of the deed. The recording laws were enacted to protect innocent third parties. In this instance, the grantee did not record the deed; therefore, he or she cannot expect the courts to protect the title against third parties or subsequent recorded interests that have no knowledge of the document. The deed itself is valid between the grantor and the grantee, but invalid as against an innocent purchaser without notice."
Transfer of Property,"If a change of ownership is not recorded, how many days after the change does an owner have to inform the county tax assessor about a change of ownership?:",15 days,30 days,60 days,45 days,d,"Answer: D. A Change of Ownership Statement must be filed with the county recorder or county tax assessor at the time of recording, or if the transfer is not recorded, within 45 days of the change of ownership."
Transfer of Property,"A summary and digest of all transfers, conveyances, legal proceedings, and any other facts relied on as evidence of title, showing continuity of ownership, together with any other elements of record which impair title, is a definition of a(n):",certificate of title.,abstract of title.,chain of title.,boilerplate form.,b,"Answer: B. The stem of this question gives us a good definition of abstract of title. The part of the question that suggests abstract of title rather than chain of title is the phrase ""…facts relied on as evidence of title…"""
Transfer of Property,Escrow companies normally base their prorations on a year of:,355 days.,350 days.,360 days.,365 days.,c,"Answer: C. Escrow companies prorate on the basis of a 30-day month and 360- day year, unless instructed otherwise."
Transfer of Property,A Standard Policy of Title Insurance would insure against:,all of these.,items that the insured knew were faulty.,forgery in the chain of title.,validity of a tenant's lease to be free of all liens and encumbrances.,c,Answer: C. The standard policy of title insurance insures against (1) matters of record; (2) forgery and fraud; (3) lack of capacity; and (4) improper delivery. Insurance for validity of a tenant's lease to be free and clear of all liens and encumbrances requires a special endorsement. Insurance against items that the insured knew were faulty is incorrect because no policy will insure against that.
Transfer of Property,The main purpose of a deed is to:,provide evidence of a change of title or transfer of an interest in real property.,show a change of real property transfer.,identify the parties in the transfer of title of real property.,provide a legal document eligible for recording.,a,Answer: A. A deed is a written instrument that conveys title to or an interest in real property.
Transfer of Property,Which statement regarding a tax-free exchange is TRUE?:,A party to the exchange can deduct a loss on the exchange.,A rented house cannot be exchanged for an office building.,"To be eligible, a property must be held for income or investment or for use in trade or business.",Each party must trade for like property of equal value with a smaller mortgage and receive boot.,c,"Answer: C. To be eligible for a Section 1031 exchange, a property must be held for income or investment or be property held for productive use in trade or business. ""Each party must trade for like property of equal value with a smaller mortgage and receive boot"" is incorrect as boot would not be received in the trade for property of equal value with a smaller mortgage. ""A party to the exchange can deduct a loss on the exchange"" is incorrect as the loss is not attributable at time of exchange. ""A rented house cannot be exchanged for an office building"" is incorrect as rental property can be exchanged for an office building."
Transfer of Property,A person who has been judicially declared incompetent and who was bequeathed three properties by his brother:,cannot receive title to real property but can receive title to personal property.,can accept title to real property given to him in a will.,can accept title only if it is placed with a trustee.,cannot receive title to real property because of his incompetency.,b,"Answer: B. A grantee of a deed or the beneficiary of a will is required only to be alive to have capacity to hold title. Therefore, the person judicially declared incompetent can receive title to both real and personal property."
Transfer of Property,"Green paid $77,000 for a home in a real estate transaction. The lender would lend 80% of the $75,000 value. If the buyer was charged 3% of the selling price for closing costs and made a $1,200 cash down payment, what additional amount of money would the buyer need in order to complete the transaction?:","$13,490",None of these,"$18,110","$15,800",c,"Answer: C. Total cost to buyer Purchasing price = $77,000 Closing costs (3% × $77,000) + 2,310 = $79,310 Less proceeds to offset costs Loan (0.80 × $75,000) = $60,000 Down payment + 1,200 –61,200 To complete transaction $18,110"
Transfer of Property,A proper acknowledgment may be taken by a notary public who is:,the grantee of a deed.,an employee of a corporation for which the instrument needs to be acknowledged if he has no interest in the property.,the mortgagee of a mortgage.,the grantor of a deed.,b,Answer: B. An employee or officer of a corporation may take an acknowledgment if such individual is not personally interested and does not execute the instrument as an officer of the corporation. Duties as a notary public or as an officer of the corporation are distinct.
Transfer of Property,A standard policy of title insurance insures against:,defects in the title known to the purchaser but not to the title company as of the date of the policy.,unrecorded easements.,eminent domain.,lack of capacity of persons having to do with title.,d,"Answer: D. Among the risks listed, a standard coverage policy of title insurance protects against only lack of capacity of persons conveying or holding interests in the property."
Transfer of Property,"Tooly, a 15-year-old minor, inherited some land that he deeded to a nonprofit organization. The organization recorded the deed and put a building on the land. At 18, Tooly changed his mind and decided he wanted the property back. Which statement is TRUE?:","Because of the time lapse between 15 and 18, Tooly was unable to reclaim the property.",The deed was void because Tooly was a minor.,Tooly could claim the property if he reimbursed the organization for the cost of the building.,Recording created an estoppel and prevented Tooly from having claim to the property.,b,"Answer: B. This choice is clearly a correct statement, as there is no evidence that Tooly was emancipated when he deeded."
Transfer of Property,"In the event there is no provision in the escrow instructions with regard to a termination date, the parties to the escrow have:",60 days.,30 days.,a reasonable time.,10 days.,c,"Answer: C. When the escrow closing date has not been set, it then falls to a reasonable time, which may be 5 days, 90 days, or 1 year. The type of transaction would dictate the limit when there is no agreement. Escrow instructions normally include a default time limit."
Transfer of Property,Realized gain includes:,all of these.,that portion of the gain that does not have to be declared in the present.,that portion of the gain that is attributable to that tax year.,the total gain.,a,"Answer: A. The realized gain is the total gain, which would include both the recognized gain and the deferred gain."
Transfer of Property,By which means can a person gain title to real property?:,Appurtenance,Riparian rights,Accession,Littoral rights,c,"Answer: C. Title to real property can be acquired by accession-the addition to property through the efforts of man or by natural forces. Riparian and littoral rights are water rights, which are appurtenances to real property."
Transfer of Property,"In accordance with the Real Estate Settlement Procedures Act, the lender must supply the borrower with a Uniform Settlement Statement:",at or before closing.,1 day prior to settlement.,10 days after loan commitment.,3 days prior to settlement.,a,"Answer: A. Under RESPA, the lender must deliver to the borrower a Uniform Settlement Statement at or before settlement. If requested by the borrower the Uniform Settlement Statement may be inspected during the business day immediately preceding the date of settlement. The HUD-1 Settlement Statement is a standard form that clearly shows all charges imposed on borrowers and sellers in connection with the settlement (closing)."
Transfer of Property,"Mr. Newton owned a six-unit dental building and lot valued at $225,000. The adjusted cost basis was $185,000 and the property was mortgaged for $137,000. He exchanged with the owner of a store building valued at $198,000 with a $125,000 mortgage. Newton also received $25,000 cash boot. What is Newton's actual and taxable gain?:","$73,000-$43,000","$50,000-$37,000","$78,000-$54,000","$50,000-$13,000",b,"Answer: B. Step 1: Newton’s Dental Building Store Building $225.000 Market value $198,000 –137,000 Mortgage –125,000 $ 88,000 Equity $ 73,000 Cash 25,000 Step 2: Newton “gets” $198,000 Property (like-kind) + 12,000 Mortgage relief + 25,000 Cash 37,000 Boot $235,000 Total Step 3: Less his basis in dental bldg. –185,000 50,000 realized (actual gain) Step 4: Of which 37,000 is recognized (taxable now) Step 5: Leaving $ 13,000 Deferred gain"
Transfer of Property,Which would NOT be covered by a CLTA policy but would be covered by an ALTA policy?:,Property lines accurately established by a survey,Mistakes in liens and documents of record,Discrepancies found in documents of record,Capacity of the grantee of a deed of reconveyance,a,Answer: A. Facts appearing in a correct survey would be one of many risks covered by an ALTA policy not covered in a CLTA policy.
Transfer of Property,"Able died leaving no heirs but had willed Blackacre Ranch to Baker. Talbot was in possession of Blackacre under an existing lease that had two years to run. During the probate of Able's estate, the court found the will to be invalid. Under these circumstances, title to Blackacre would:",pass by statutory provisions by a court of proper jurisdiction.,pass to Baker since it was Able's intent.,pass through an action by one or more of the heirs for declaratory relief.,pass to Talbot since he is in possession.,a,"Answer: A. The court would follow the law of the state because the will failed. Therefore, with no heirs claiming the property, it would escheat to the state after a five-year period."
Transfer of Property,Points paid in obtaining a loan are treated in what manner on the federal income tax return?:,Points are always deductible if used for interest but not for specific services by a lender.,Points are always deductible.,Points are deductible only if the loan is obtained through a state or federal bank.,The manner in which they are treated depends on what they are being used for.,d,"Answer: D. If points are paid to a lender solely for the use of the money borrowed (discount points) they may be deducted in full by the borrower as an interest expense. If they are paid for specific services of the lender, they are not deductible as interest. Points paid for interest are not always deductible if paid for interest; an example of an exception is points paid by a seller."
Transfer of Property,"Without being licensed by the corporations commissioner as an escrow company, a real estate broker may:",handle only those escrows pertaining to property which broker owns or has an interest.,never act as an escrow agent.,handle escrows for all brokers in an area where there is no established escrow company.,handle escrows in connection with real estate transactions in which broker acted as an agent.,d,Answer: D. The law exempts a real estate broker from the license requirement while performing acts in the course of a real estate transaction in which the broker is performing an act for which a real estate license is required. The broker may not hold escrows for other brokers or for individuals acting without a broker.
Transfer of Property,A buyer of a business opportunity would obtain a Certificate of Clearance from the:,Secretary of State.,State Board of Equalization.,County Tax Assessor.,Franchise Tax Board.,b,Answer: B. The Board will issue the Certificate of Clearance if the seller of a business has paid his sales tax in full.
Transfer of Property,Buyer and seller sign escrow instructions that the broker takes to the escrow agent. The escrow agent discovered discrepancies between the escrow instructions and purchase contract. Which statement is TRUE?:,The escrow instructions generally prevail because it is the most recent document.,The escrow agent and the broker must resolve the conflict.,The purchase contract would prevail because it is the original document.,The purchase contract must be redrafted to agree with the escrow instructions.,a,Answer: A. A subsequent document (such as escrow instructions) will prevail over an earlier document (the deposit receipt).
Transfer of Property,"A quitclaim deed releases present claim, rights, and title of the:",grantee.,grantor.,servient tenement.,property.,b,"Answer: B. The grantor is the owner of whatever rights are to be conveyed, whether by grant deed or quitclaim deed."
Transfer of Property,"Smith buys an apartment building for $300,000. She keeps it for 10 years and sells it for $300,000 since the land and the building value did not increase. She had depreciated $110,000 over her period of ownership. As to her tax position:",her gain is taxable as ordinary income.,her gain may be deferred.,she has no recognized gain.,he has to pay capital gains on the amount of the depreciation.,d,"Answer: D. Original cost $300,000 To acquire property Recaptured –110,000 by sheltering his income from tax (“Took depreciation” or recapture of investment) Remaining book value $190,000 Sold for $300,000 Less cost basis –190,000 Equals total $110,000 Long-term capital gain Note: In this example, by coincidence the long-term capital gain is the same as the amount of the depreciation taken."
Transfer of Property,All of these are required for acquiring title by adverse possession EXCEPT:,confrontation with the owner.,hostile to the true owner's title.,it must be under a claim of right or color of title.,open and notorious use.,a,"Answer: A. There are five essentials for acquiring title by adverse possession: (1) Open and notorious occupation (residence not required); (2) Continuous use for five consecutive years; (3) held under claim of right or color of title; (4) payment of the taxes for five consecutive years; and (5) hostile to true owner, that is, without any degree of permission. A confrontation with the owner is not a requirement."
Transfer of Property,"In the absence of court approval, a minor or incompetent can:",receive a deed to a property through gift or inheritance.,do all of these.,encumber real property through a power of attorney.,convey property through a guardian.,a,"Answer: A. A minor can receive property through gift or inheritance, but because a minor is incapable of appointing an agent, such delegation of authority as appointing a power of attorney is void. Negotiating in real property with or for a minor is permitted through a court-appointed guardian (parents if living). Each transaction requires court approval."
Transfer of Property,What would appear as a credit to the seller on a closing statement?:,Cash charge for a quitclaim deed,Proration of prepaid taxes,Cash charge for recording buyer's deed,Proration of prepaid rents,b,Answer: B. The proration of prepaid taxes will be a credit to the seller (and a debit to the buyer) since the buyer will be in title and benefit from that prepayment. Proration of prepaid rents will be a debit to the seller (and a credit to the buyer) since the seller will not be in title during the period for which the prepaid rents were paid. Cash charge for recording buyer's deed is a buyer's expense and therefore a debit to the buyer only. Cash charge for a quitclaim deed will be a seller's expense and therefore a debit to the seller only.
Transfer of Property,"If a home sold for $76,000, which represented a 17% profit over the original purchase price, the original purchase price was:","$63,500.00","$63,250.00","$65,431.00","$64,957.00",d,"Answer: D. (1.00 + Profit) x Cost = Selling price (1.00 + 0.17) x Cost = $76,000 Cost = $76,000 ÷ 1.17 = $64,957"
Transfer of Property,"If a seller received a check from escrow in the amount of $37,187.10 and escrow had deducted a commission of 6% of the selling price and other expenses of $403.50, the gross selling price was:","$39,990.00.","$31,609.00.","$38,182.40.","$37,590.60.",a,"Answer: A. (1.00 – Comm.) × GSP = Net (Everything except commission) (1.00 – 0.06) × GSP = $37,187.10 + 403.50"
Transfer of Property,"Buyer purchased a property from Seller on August 15, 2006. Buyer was to take possession as of September 30, 2006, with all prorations to be as of the same date. On November 1, 2005, Seller had paid the taxes for the fiscal year of 2005-2006. The escrow closing statement would show:",Buyer pays Seller for nine months' taxes.,Seller pays Buyer for three months' taxes.,Seller pays Buyer for nine months' taxes.,Buyer pays Seller for three months' taxes.,b,"Answer: B. The taxes have been paid to July 1, 2006, which is three months short of the close of escrow, September 30, 2006. The seller is obligated to pay the buyer for the taxes for the months of July, August, and September. (1) C.O.E.: September 30, 2006 (2) D.I.: July 1, 2006 (Date of item: Taxes paid to July 2006) (3) Short of C.O.E. 3 mos. Therefore, seller owes 3 mos."
Transfer of Property,What is most frequently employed to ensure title to real property for a grantee?:,Title insurance,Warranty deed,Recordation of deed,Certificate of title,a,Answer: A. The best and most common protection to ensure title to real property is afforded by means of a title insurance policy. Real Estate Practice
Real Estate Practice,"A lessor is renting a furnished apartment from period to period. Under the Fair Housing Act, the lessor may do all of these things EXCEPT:",obtain credit checks on married couples.,check with former landlords for references.,"collect the first, second, and last month's rent.",require only single tenants to have a co-signor for the lease.,d,Answer: D. A lessor may not discriminate based on marital status as would be the case in requiring a single tenant to have a co-signor.
Real Estate Practice,"At the time an owner offers to list his or her property with a broker, the owner makes it a condition that it may not be disclosed that the home is in a slide area. What should the broker do?:",The broker should not take the listing.,The broker should recommend that the owner list his property with someone else.,The broker should advise the owner to sell the property himself.,The broker should accept the listing but disclose this information orally to any initial buyers.,a,Answer: A. ker's fiduciary obligation to the client requires obedience to all lawful instructions. It would be a violation of law for the seller or the seller's agent to withhold from a prospective buyer material facts about the property. For the broker to accept a listing under such terms would be to participate in a conspiracy to violate the law. To advise the owner to proceed alone or with someone else would be to advise the owner to violate the law.
Real Estate Practice,An agent would be guilty of fraudulent misrepresentation when:,the misrepresentation caused the purchaser to enter into a contract.,all of these happened.,the representation was material and inconsistent with fact.,the misrepresentation was given with knowledge of the truth.,b,"Answer: B. Fraud exists when these three factors are present: (1) when a person misrepresents a material fact (2) while knowing it is not true, and (3) the purchaser relies thereon in entering into the contract."
Real Estate Practice,"Robert Smith signed an offer and gave the broker his personal check made payable to an escrow company as a deposit. He stipulated that the broker was to hold the check until his offer was accepted by the seller. The listing agreement specified that any deposit money must be a cashier's check made payable to the seller. Under these circumstances, the broker should:",refuse to accept a deposit that does not conform to the precise terms of the listing.,hold the check but do not reveal to the seller that he has accepted the check until the seller accepts the offer.,submit the offer and deposit the check in escrow.,submit the offer and hold the check.,d,"Answer: D. The Real Estate Law permits a broker to hold the check when he has been ordered to do so by a principal. Since he was not authorized by the seller to accept a personal check, his acceptance of such a check makes him the agent of the buyer for the amount of the check."
Real Estate Practice,A licensed real estate salesperson has been selling unimproved lots through the employing broker and receiving a finder's fee from a lender for referring the buyers to the lender. The broker discovers this and fires the salesperson and warned all the other salespeople not to be involved in this type of practice. If these facts come to the attention of the real estate commissioner:,the salesperson alone is subject to disciplinary action.,both the broker and the salesperson may be disciplined.,the commissioner has no cause for disciplinary action even though it may be unethical.,the broker and not the salesperson is subject to disciplinary action.,b,Answer: B. The broker could be disciplined for not notifying the commissioner of the violation and the salesperson could be disciplined for receiving commissions from someone other than the employing broker.
Real Estate Practice,"Williams owned 40 acres of land in 1955, which she subdivided into 65 lots and placed a restriction in each deed that said these lots may ""not be sold to non-Caucasians."" This restriction is:","prohibited by local, state, and federal statutes and regulations of all real estate commissions.",unenforceable through court action because it is a violation of the U.S. Constitution.,valid until Williams died.,none of these.,b,"Answer: B. Restrictions prohibiting the use of property on the basis of race, color, sex, religion, ancestry, or national origin are unenforceable because enforcement undertaken by the state would violate the 14th Amendment of the U.S. Constitution. Even if there is some area where they are not specifically prohibited, they are still unenforceable."
Real Estate Practice,"A seller asked his listing broker the ethnic background of a prospective buyer. In this situation,:",the broker should ask the buyer's broker if it is all right to advise the seller of the buyer's ethnic background.,disclosure may be made but the broker must tell the seller it cannot affect his decision because of the California Fair Housing Law.,the broker must disclose this information.,disclosure is against the Rumford Act.,d,"Answer: D. The Rumford Act prohibits discrimination due to race, religion, color, sex, marital status, physical handicap, national origin, or ancestry in the sale, rental, lease, or financing of housing."
Real Estate Practice,A landlord and tenant mutually agree to terminate a lease. This is often referred to as:,release.,abandonment.,rescission.,surrender.,c,"Answer: C. Surrender is a mutual agreement between the landlord and tenant to terminate a lease. Rescission is a mutual agreement to release each other from any contractbefore performance, under which the parties must restore each other to their former positions."
Real Estate Practice,"When a structural pest control report is a condition of a transfer by the buyer, the report must be delivered to the:",broker.,buyer.,escrow company.,lender.,b,"Answer: B. If it is a condition placed in the contract by the buyer, then he or she must receive a copy of the report. Typically the lender will make it a condition of financing, but this question specifically addresses the issue of the buyer, not the lender."
Real Estate Practice,A man was going to build a home on a 50′ by 150′ lot and wanted it to fit in relation to its surroundings. This placement would be known as:,orientation.,elevation.,topography.,plottage.,a,"Answer: A. Orientation is the placing or positioning of a structure on the lot with regard to exposure to the sun, prevailing winds, privacy, and protection from noise."
Real Estate Practice,A kiosk is a:,small open sided structure.,roof style.,method of home cooling.,popular garden ornament.,a,Answer: A. A kiosk is a small open-sided structure.
Real Estate Practice,"In an advertisement, only the annual percentage rate is mentioned. What else must also be disclosed in the ad?:",No further disclosures necessary,Monthly payments required,Amount of down payment required,Amount of loan,a,"Answer: A. If only the APR is given, no additional disclosures are required. Don't confuse that with the following rule: If any one of the following is given:"
Real Estate Practice,1. Amount or percentage of any down payment,,,,,,
Real Estate Practice,2. Number of payments or period of repayment,,,,,,
Real Estate Practice,3. Amount of any payment,,,,,,
Real Estate Practice,"4. Amount of any finance charge Then, the ad must disclose:",,,,,,
Real Estate Practice,1. Amount or percentage of the down payment,,,,,,
Real Estate Practice,2. Terms of repayment,,,,,,
Real Estate Practice,"3. APR, and if the rate may be increased, that fact",,,,,,
